Book,Chapter,Verse,Hebrew Text - Vocalized,Hebrew Text
Isaiah,57,16,כִּ֣י לֹ֤א לְעוֹלָם֙ אָרִ֔יב וְלֹ֥א לָנֶ֖צַח אֶקְּצ֑וֹף כִּי־ר֙וּחַ֙ מִלְּפָנַ֣י יַֽעֲט֔וֹף וּנְשָׁמ֖וֹת אֲנִ֥י עָשִֽׂיתִי,כי לא לעולם אריב ולא לנצח אקצוף כי־רוח מלפני יעטוף ונשמות אני עשיתי
Isaiah,57,17,בַּעֲוֺ֥ן בִּצְע֛וֹ קָצַ֥פְתִּי וְאַכֵּ֖הוּ הַסְתֵּ֣ר וְאֶקְצֹ֑ף וַיֵּ֥לֶךְ שׁוֹבָ֖ב בְּדֶ֥רֶךְ לִבּֽוֹ,בעון בצעו קצפתי ואכהו הסתר ואקצף וילך שובב בדרך לבו
Isaiah,57,18,דְּרָכָ֥יו רָאִ֖יתִי וְאֶרְפָּאֵ֑הוּ וְאַנְחֵ֕הוּ וַאֲשַׁלֵּ֧ם נִֽחֻמִ֛ים ל֖וֹ וְלַאֲבֵלָֽיו,דרכיו ראיתי וארפאהו ואנחהו ואשלם נחמים לו ולאבליו
Isaiah,57,19,בּוֹרֵ֖א (נוב) נִ֣יב שְׂפָתָ֑יִם שָׁל֨וֹם ׀ שָׁל֜וֹם לָרָח֧וֹק וְלַקָּר֛וֹב אָמַ֥ר יְהוָ֖ה וּרְפָאתִֽיו,בורא (נוב) ניב שפתים שלום שלום לרחוק ולקרוב אמר יהוה ורפאתיו
Isaiah,57,20,וְהָרְשָׁעִ֖ים כַּיָּ֣ם נִגְרָ֑שׁ כִּ֤י הַשְׁקֵט֙ לֹ֣א יוּכָ֔ל וַיִּגְרְשׁ֥וּ מֵימָ֖יו רֶ֥פֶשׁ וָטִֽיט,והרשעים כים נגרש כי השקט לא יוכל ויגרשו מימיו רפש וטיט
Isaiah,57,21,אֵ֣ין שָׁל֔וֹם אָמַ֥ר אֱלֹהַ֖י לָרְשָׁעִֽים,אין שלום אמר אלהי לרשעים
Isaiah,58,1,קְרָ֤א בְגָרוֹן֙ אַל־תַּחְשֹׂ֔ךְ כַּשּׁוֹפָ֖ר הָרֵ֣ם קוֹלֶ֑ךָ וְהַגֵּ֤ד לְעַמִּי֙ פִּשְׁעָ֔ם וּלְבֵ֥ית יַעֲקֹ֖ב חַטֹּאתָֽם,קרא בגרון אל־תחשך כשופר הרם קולך והגד לעמי פשעם ולבית יעקב חטאתם
Isaiah,58,2,וְאוֹתִ֗י י֥וֹם יוֹם֙ יִדְרֹשׁ֔וּן וְדַ֥עַת דְּרָכַ֖י יֶחְפָּצ֑וּן כְּג֞וֹי אֲשֶׁר־צְדָקָ֣ה עָשָׂ֗ה וּמִשְׁפַּ֤ט אֱלֹהָיו֙ לֹ֣א עָזָ֔ב יִשְׁאָל֙וּנִי֙ מִשְׁפְּטֵי־צֶ֔דֶק קִרְבַ֥ת אֱלֹהִ֖ים יֶחְפָּצֽוּן,ואותי יום יום ידרשון ודעת דרכי יחפצון כגוי אשר־צדקה עשה ומשפט אלהיו לא עזב ישאלוני משפטי־צדק קרבת אלהים יחפצון
Isaiah,58,3,לָ֤מָּה צַּ֙מְנוּ֙ וְלֹ֣א רָאִ֔יתָ עִנִּ֥ינוּ נַפְשֵׁ֖נוּ וְלֹ֣א תֵדָ֑ע הֵ֣ן בְּי֤וֹם צֹֽמְכֶם֙ תִּמְצְאוּ־חֵ֔פֶץ וְכָל־עַצְּבֵיכֶ֖ם תִּנְגֹּֽשׂוּ,למה צמנו ולא ראית ענינו נפשנו ולא תדע הן ביום צמכם תמצאו־חפץ וכל־עצביכם תנגשו
Isaiah,58,4,הֵ֣ן לְרִ֤יב וּמַצָּה֙ תָּצ֔וּמוּ וּלְהַכּ֖וֹת בְּאֶגְרֹ֣ף רֶ֑שַׁע לֹא־תָצ֣וּמוּ כַיּ֔וֹם לְהַשְׁמִ֥יעַ בַּמָּר֖וֹם קוֹלְכֶֽם,הן לריב ומצה תצומו ולהכות באגרף רשע לא־תצומו כיום להשמיע במרום קולכם
Isaiah,58,5,הֲכָזֶ֗ה יִֽהְיֶה֙ צ֣וֹם אֶבְחָרֵ֔הוּ י֛וֹם עַנּ֥וֹת אָדָ֖ם נַפְשׁ֑וֹ הֲלָכֹ֨ף כְּאַגְמֹ֜ן רֹאשׁ֗וֹ וְשַׂ֤ק וָאֵ֙פֶר֙ יַצִּ֔יעַ הֲלָזֶה֙ תִּקְרָא־צ֔וֹם וְי֥וֹם רָצ֖וֹן לַיהוָֽה,הכזה יהיה צום אבחרהו יום ענות אדם נפשו הלכף כאגמן ראשו ושק ואפר יציע הלזה תקרא־צום ויום רצון ליהוה
Isaiah,58,6,הֲל֣וֹא זֶה֮ צ֣וֹם אֶבְחָרֵהוּ֒ פַּתֵּ֙חַ֙ חַרְצֻבּ֣וֹת רֶ֔שַׁע הַתֵּ֖ר אֲגֻדּ֣וֹת מוֹטָ֑ה וְשַׁלַּ֤ח רְצוּצִים֙ חָפְשִׁ֔ים וְכָל־מוֹטָ֖ה תְּנַתֵּֽקוּ,הלוא זה צום אבחרהו פתח חרצבות רשע התר אגדות מוטה ושלח רצוצים חפשים וכל־מוטה תנתקו
Isaiah,58,7,הֲל֨וֹא פָרֹ֤ס לָֽרָעֵב֙ לַחְמֶ֔ךָ וַעֲנִיִּ֥ים מְרוּדִ֖ים תָּ֣בִיא בָ֑יִת כִּֽי־תִרְאֶ֤ה עָרֹם֙ וְכִסִּית֔וֹ וּמִבְּשָׂרְךָ֖ לֹ֥א תִתְעַלָּֽם,הלוא פרס לרעב לחמך ועניים מרודים תביא בית כי־תראה ערם וכסיתו ומבשרך לא תתעלם
Isaiah,58,8,אָ֣ז יִבָּקַ֤ע כַּשַּׁ֙חַר֙ אוֹרֶ֔ךָ וַאֲרֻכָתְךָ֖ מְהֵרָ֣ה תִצְמָ֑ח וְהָלַ֤ךְ לְפָנֶ֙יךָ֙ צִדְקֶ֔ךָ כְּב֥וֹד יְהוָ֖ה יַאַסְפֶֽךָ,אז יבקע כשחר אורך וארכתך מהרה תצמח והלך לפניך צדקך כבוד יהוה יאספך
Isaiah,58,9,אָ֤ז תִּקְרָא֙ וַיהוָ֣ה יַעֲנֶ֔ה תְּשַׁוַּ֖ע וְיֹאמַ֣ר הִנֵּ֑נִי אִם־תָּסִ֤יר מִתּֽוֹכְךָ֙ מוֹטָ֔ה שְׁלַ֥ח אֶצְבַּ֖ע וְדַבֶּר־אָֽוֶן,אז תקרא ויהוה יענה תשוע ויאמר הנני אם־תסיר מתוכך מוטה שלח אצבע ודבר־און
Isaiah,58,10,וְתָפֵ֤ק לָֽרָעֵב֙ נַפְשֶׁ֔ךָ וְנֶ֥פֶשׁ נַעֲנָ֖ה תַּשְׂבִּ֑יעַ וְזָרַ֤ח בַּחֹ֙שֶׁךְ֙ אוֹרֶ֔ךָ וַאֲפֵלָתְךָ֖ כַּֽצָּהֳרָֽיִם,ותפק לרעב נפשך ונפש נענה תשביע וזרח בחשך אורך ואפלתך כצהרים
Isaiah,58,11,וְנָחֲךָ֣ יְהוָה֮ תָּמִיד֒ וְהִשְׂבִּ֤יעַ בְּצַחְצָחוֹת֙ נַפְשֶׁ֔ךָ וְעַצְמֹתֶ֖יךָ יַחֲלִ֑יץ וְהָיִ֙יתָ֙ כְּגַ֣ן רָוֶ֔ה וּכְמוֹצָ֣א מַ֔יִם אֲשֶׁ֥ר לֹא־יְכַזְּב֖וּ מֵימָֽיו,ונחך יהוה תמיד והשביע בצחצחות נפשך ועצמתיך יחליץ והיית כגן רוה וכמוצא מים אשר לא־יכזבו מימיו
Isaiah,58,12,וּבָנ֤וּ מִמְּךָ֙ חָרְב֣וֹת עוֹלָ֔ם מוֹסְדֵ֥י דוֹר־וָד֖וֹר תְּקוֹמֵ֑ם וְקֹרָ֤א לְךָ֙ גֹּדֵ֣ר פֶּ֔רֶץ מְשֹׁבֵ֥ב נְתִיב֖וֹת לָשָֽׁבֶת,ובנו ממך חרבות עולם מוסדי דור־ודור תקומם וקרא לך גדר פרץ משבב נתיבות לשבת
Isaiah,58,13,אִם־תָּשִׁ֤יב מִשַּׁבָּת֙ רַגְלֶ֔ךָ עֲשׂ֥וֹת חֲפָצֶ֖יךָ בְּי֣וֹם קָדְשִׁ֑י וְקָרָ֨אתָ לַשַּׁבָּ֜ת עֹ֗נֶג לִקְד֤וֹשׁ יְהוָה֙ מְכֻבָּ֔ד וְכִבַּדְתּוֹ֙ מֵעֲשׂ֣וֹת דְּרָכֶ֔יךָ מִמְּצ֥וֹא חֶפְצְךָ֖ וְדַבֵּ֥ר דָּבָֽר,אם־תשיב משבת רגלך עשות חפציך ביום קדשי וקראת לשבת ענג לקדוש יהוה מכבד וכבדתו מעשות דרכיך ממצוא חפצך ודבר דבר
Isaiah,58,14,אָ֗ז תִּתְעַנַּג֙ עַל־יְהוָ֔ה וְהִרְכַּבְתִּ֖יךָ עַל־בָּ֣מֳותֵי אָ֑רֶץ וְהַאֲכַלְתִּ֗יךָ נַחֲלַת֙ יַעֲקֹ֣ב אָבִ֔יךָ כִּ֛י פִּ֥י יְהוָ֖ה דִּבֵּֽר,אז תתענג על־יהוה והרכבתיך על־במותי ארץ והאכלתיך נחלת יעקב אביך כי פי יהוה דבר
Isaiah,59,1,הֵ֛ן לֹֽא־קָצְרָ֥ה יַד־יְהוָ֖ה מֵֽהוֹשִׁ֑יעַ וְלֹא־כָבְדָ֥ה אָזְנ֖וֹ מִשְּׁמֽוֹעַ,הן לא־קצרה יד־יהוה מהושיע ולא־כבדה אזנו משמוע
Isaiah,59,2,כִּ֤י אִם־עֲוֺנֹֽתֵיכֶם֙ הָי֣וּ מַבְדִּלִ֔ים בֵּינֵכֶ֕ם לְבֵ֖ין אֱלֹֽהֵיכֶ֑ם וְחַטֹּֽאותֵיכֶ֗ם הִסְתִּ֧ירוּ פָנִ֛ים מִכֶּ֖ם מִשְּׁמֽוֹעַ,כי אם־עונתיכם היו מבדלים בינכם לבין אלהיכם וחטאותיכם הסתירו פנים מכם משמוע
Isaiah,59,3,כִּ֤י כַפֵּיכֶם֙ נְגֹאֲל֣וּ בַדָּ֔ם וְאֶצְבְּעוֹתֵיכֶ֖ם בֶּֽעָוֺ֑ן שִׂפְתֽוֹתֵיכֶם֙ דִּבְּרוּ־שֶׁ֔קֶר לְשׁוֹנְכֶ֖ם עַוְלָ֥ה תֶהְגֶּֽה,כי כפיכם נגאלו בדם ואצבעותיכם בעון שפתותיכם דברו־שקר לשונכם עולה תהגה
Isaiah,59,4,אֵין־קֹרֵ֣א בְצֶ֔דֶק וְאֵ֥ין נִשְׁפָּ֖ט בֶּאֱמוּנָ֑ה בָּט֤וֹחַ עַל־תֹּ֙הוּ֙ וְדַבֶּר־שָׁ֔וְא הָר֥וֹ עָמָ֖ל וְהוֹלֵ֥יד אָֽוֶן,אין־קרא בצדק ואין נשפט באמונה בטוח על־תהו ודבר־שוא הרו עמל והוליד און
Isaiah,59,5,בֵּיצֵ֤י צִפְעוֹנִי֙ בִּקֵּ֔עוּ וְקוּרֵ֥י עַכָּבִ֖ישׁ יֶאֱרֹ֑גוּ הָאֹכֵ֤ל מִבֵּֽיצֵיהֶם֙ יָמ֔וּת וְהַזּוּרֶ֖ה תִּבָּקַ֥ע אֶפְעֶֽה,ביצי צפעוני בקעו וקורי עכביש יארגו האכל מביציהם ימות והזורה תבקע אפעה
Isaiah,59,6,קֽוּרֵיהֶם֙ לֹא־יִהְי֣וּ לְבֶ֔גֶד וְלֹ֥א יִתְכַּסּ֖וּ בְּמַֽעֲשֵׂיהֶ֑ם מַֽעֲשֵׂיהֶם֙ מַֽעֲשֵׂי־אָ֔וֶן וּפֹ֥עַל חָמָ֖ס בְּכַפֵּיהֶֽם,קוריהם לא־יהיו לבגד ולא יתכסו במעשיהם מעשיהם מעשי־און ופעל חמס בכפיהם
Isaiah,59,7,רַגְלֵיהֶם֙ לָרַ֣ע יָרֻ֔צוּ וִֽימַהֲר֔וּ לִשְׁפֹּ֖ךְ דָּ֣ם נָקִ֑י מַחְשְׁבֽוֹתֵיהֶם֙ מַחְשְׁב֣וֹת אָ֔וֶן שֹׁ֥ד וָשֶׁ֖בֶר בִּמְסִלּוֹתָֽם,רגליהם לרע ירצו וימהרו לשפך דם נקי מחשבותיהם מחשבות און שד ושבר במסלותם
Isaiah,59,8,דֶּ֤רֶךְ שָׁלוֹם֙ לֹ֣א יָדָ֔עוּ וְאֵ֥ין מִשְׁפָּ֖ט בְּמַעְגְּלוֹתָ֑ם נְתִיבֽוֹתֵיהֶם֙ עִקְּשׁ֣וּ לָהֶ֔ם כֹּ֚ל דֹּרֵ֣ךְ בָּ֔הּ לֹ֥א יָדַ֖ע שָׁלֽוֹם,דרך שלום לא ידעו ואין משפט במעגלותם נתיבותיהם עקשו להם כל דרך בה לא ידע שלום
Isaiah,59,9,עַל־כֵּ֗ן רָחַ֤ק מִשְׁפָּט֙ מִמֶּ֔נּוּ וְלֹ֥א תַשִּׂיגֵ֖נוּ צְדָקָ֑ה נְקַוֶּ֤ה לָאוֹר֙ וְהִנֵּה־חֹ֔שֶׁךְ לִנְגֹה֖וֹת בָּאֲפֵל֥וֹת נְהַלֵּֽךְ,על־כן רחק משפט ממנו ולא תשיגנו צדקה נקוה לאור והנה־חשך לנגהות באפלות נהלך
Isaiah,59,10,נְגַֽשְׁשָׁ֤ה כַֽעִוְרִים֙ קִ֔יר וּכְאֵ֥ין עֵינַ֖יִם נְגַשֵּׁ֑שָׁה כָּשַׁ֤לְנוּ בַֽצָּהֳרַ֙יִם֙ כַּנֶּ֔שֶׁף בָּאַשְׁמַנִּ֖ים כַּמֵּתִֽים,נגששה כעורים קיר וכאין עינים נגששה כשלנו בצהרים כנשף באשמנים כמתים
Isaiah,59,11,נֶהֱמֶ֤ה כַדֻּבִּים֙ כֻּלָּ֔נוּ וְכַיּוֹנִ֖ים הָגֹ֣ה נֶהְגֶּ֑ה נְקַוֶּ֤ה לַמִּשְׁפָּט֙ וָאַ֔יִן לִֽישׁוּעָ֖ה רָחֲקָ֥ה מִמֶּֽנּוּ,נהמה כדבים כלנו וכיונים הגה נהגה נקוה למשפט ואין לישועה רחקה ממנו
Isaiah,59,12,כִּֽי־רַבּ֤וּ פְשָׁעֵ֙ינוּ֙ נֶגְדֶּ֔ךָ וְחַטֹּאותֵ֖ינוּ עָ֣נְתָה בָּ֑נוּ כִּֽי־פְשָׁעֵ֣ינוּ אִתָּ֔נוּ וַעֲוֺנֹתֵ֖ינוּ יְדַֽעֲנֽוּם,כי־רבו פשעינו נגדך וחטאותינו ענתה בנו כי־פשעינו אתנו ועונתינו ידענום
Isaiah,59,13,פָּשֹׁ֤עַ וְכַחֵשׁ֙ בַּֽיהוָ֔ה וְנָס֖וֹג מֵאַחַ֣ר אֱלֹהֵ֑ינוּ דַּבֶּר־עֹ֣שֶׁק וְסָרָ֔ה הֹר֧וֹ וְהֹג֛וֹ מִלֵּ֖ב דִּבְרֵי־שָֽׁקֶר,פשע וכחש ביהוה ונסוג מאחר אלהינו דבר־עשק וסרה הרו והגו מלב דברי־שקר
Isaiah,59,14,וְהֻסַּ֤ג אָחוֹר֙ מִשְׁפָּ֔ט וּצְדָקָ֖ה מֵרָח֣וֹק תַּעֲמֹ֑ד כִּֽי־כָשְׁלָ֤ה בָֽרְחוֹב֙ אֱמֶ֔ת וּנְכֹחָ֖ה לֹא־תוּכַ֥ל לָבֽוֹא,והסג אחור משפט וצדקה מרחוק תעמד כי־כשלה ברחוב אמת ונכחה לא־תוכל לבוא
Isaiah,59,15,וַתְּהִ֤י הָֽאֱמֶת֙ נֶעְדֶּ֔רֶת וְסָ֥ר מֵרָ֖ע מִשְׁתּוֹלֵ֑ל וַיַּ֧רְא יְהוָ֛ה וַיֵּ֥רַע בְּעֵינָ֖יו כִּֽי־אֵ֥ין מִשְׁפָּֽט,ותהי האמת נעדרת וסר מרע משתולל וירא יהוה וירע בעיניו כי־אין משפט
Isaiah,59,16,וַיַּרְא֙ כִּֽי־אֵ֣ין אִ֔ישׁ וַיִּשְׁתּוֹמֵ֖ם כִּ֣י אֵ֣ין מַפְגִּ֑יעַ וַתּ֤וֹשַֽׁע לוֹ֙ זְרֹע֔וֹ וְצִדְקָת֖וֹ הִ֥יא סְמָכָֽתְהוּ,וירא כי־אין איש וישתומם כי אין מפגיע ותושע לו זרעו וצדקתו היא סמכתהו
Isaiah,59,17,וַיִּלְבַּ֤שׁ צְדָקָה֙ כַּשִּׁרְיָ֔ן וְכ֥וֹבַע יְשׁוּעָ֖ה בְּרֹאשׁ֑וֹ וַיִּלְבַּ֞שׁ בִּגְדֵ֤י נָקָם֙ תִּלְבֹּ֔שֶׁת וַיַּ֥עַט כַּמְעִ֖יל קִנְאָֽה,וילבש צדקה כשרין וכובע ישועה בראשו וילבש בגדי נקם תלבשת ויעט כמעיל קנאה
Isaiah,59,18,כְּעַ֤ל גְּמֻלוֹת֙ כְּעַ֣ל יְשַׁלֵּ֔ם חֵמָ֣ה לְצָרָ֔יו גְּמ֖וּל לְאֹֽיְבָ֑יו לָאִיִּ֖ים גְּמ֥וּל יְשַׁלֵּֽם,כעל גמלות כעל ישלם חמה לצריו גמול לאיביו לאיים גמול ישלם
Isaiah,59,19,וְיִֽירְא֤וּ מִֽמַּעֲרָב֙ אֶת־שֵׁ֣ם יְהוָ֔ה וּמִמִּזְרַח־שֶׁ֖מֶשׁ אֶת־כְּבוֹד֑וֹ כִּֽי־יָב֤וֹא כַנָּהָר֙ צָ֔ר ר֥וּחַ יְהוָ֖ה נֹ֥סְסָה בֽוֹ,וייראו ממערב את־שם יהוה וממזרח־שמש את־כבודו כי־יבוא כנהר צר רוח יהוה נססה בו
Isaiah,59,20,וּבָ֤א לְצִיּוֹן֙ גּוֹאֵ֔ל וּלְשָׁבֵ֥י פֶ֖שַׁע בְּיַֽעֲקֹ֑ב נְאֻ֖ם יְהוָֽה,ובא לציון גואל ולשבי פשע ביעקב נאם יהוה
Isaiah,59,21,וַאֲנִ֗י זֹ֣את בְּרִיתִ֤י אוֹתָם֙ אָמַ֣ר יְהוָ֔ה רוּחִי֙ אֲשֶׁ֣ר עָלֶ֔יךָ וּדְבָרַ֖י אֲשֶׁר־שַׂ֣מְתִּי בְּפִ֑יךָ לֹֽא־יָמ֡וּשׁוּ מִפִּיךָ֩ וּמִפִּ֨י זַרְעֲךָ֜ וּמִפִּ֨י זֶ֤רַע זַרְעֲךָ֙ אָמַ֣ר יְהוָ֔ה מֵעַתָּ֖ה וְעַד־עוֹלָֽם,ואני זאת בריתי אותם אמר יהוה רוחי אשר עליך ודברי אשר־שמתי בפיך לא־ימושו מפיך ומפי זרעך ומפי זרע זרעך אמר יהוה מעתה ועד־עולם
Isaiah,60,1,ק֥וּמִי א֖וֹרִי כִּ֣י בָ֣א אוֹרֵ֑ךְ וּכְב֥וֹד יְהוָ֖ה עָלַ֥יִךְ זָרָֽח,קומי אורי כי בא אורך וכבוד יהוה עליך זרח
Isaiah,60,2,כִּֽי־הִנֵּ֤ה הַחֹ֙שֶׁךְ֙ יְכַסֶּה־אֶ֔רֶץ וַעֲרָפֶ֖ל לְאֻמִּ֑ים וְעָלַ֙יִךְ֙ יִזְרַ֣ח יְהוָ֔ה וּכְבוֹד֖וֹ עָלַ֥יִךְ יֵרָאֶֽה,כי־הנה החשך יכסה־ארץ וערפל לאמים ועליך יזרח יהוה וכבודו עליך יראה
Isaiah,60,3,וְהָלְכ֥וּ גוֹיִ֖ם לְאוֹרֵ֑ךְ וּמְלָכִ֖ים לְנֹ֥גַהּ זַרְחֵֽךְ,והלכו גוים לאורך ומלכים לנגה זרחך
Isaiah,60,4,שְׂאִֽי־סָבִ֤יב עֵינַ֙יִךְ֙ וּרְאִ֔י כֻּלָּ֖ם נִקְבְּצ֣וּ בָֽאוּ־לָ֑ךְ בָּנַ֙יִךְ֙ מֵרָח֣וֹק יָבֹ֔אוּ וּבְנֹתַ֖יִךְ עַל־צַ֥ד תֵּאָמַֽנָה,שאי־סביב עיניך וראי כלם נקבצו באו־לך בניך מרחוק יבאו ובנתיך על־צד תאמנה
Isaiah,60,5,אָ֤ז תִּרְאִי֙ וְנָהַ֔רְתְּ וּפָחַ֥ד וְרָחַ֖ב לְבָבֵ֑ךְ כִּֽי־יֵהָפֵ֤ךְ עָלַ֙יִךְ֙ הֲמ֣וֹן יָ֔ם חֵ֥יל גּוֹיִ֖ם יָבֹ֥אוּ לָֽךְ,אז תראי ונהרת ופחד ורחב לבבך כי־יהפך עליך המון ים חיל גוים יבאו לך
Isaiah,60,6,שִֽׁפְעַ֨ת גְּמַלִּ֜ים תְּכַסֵּ֗ךְ בִּכְרֵ֤י מִדְיָן֙ וְעֵיפָ֔ה כֻּלָּ֖ם מִשְּׁבָ֣א יָבֹ֑אוּ זָהָ֤ב וּלְבוֹנָה֙ יִשָּׂ֔אוּ וּתְהִלֹּ֥ת יְהוָ֖ה יְבַשֵּֽׂרוּ,שפעת גמלים תכסך בכרי מדין ועיפה כלם משבא יבאו זהב ולבונה ישאו ותהלת יהוה יבשרו
Isaiah,60,7,כָּל־צֹ֤אן קֵדָר֙ יִקָּ֣בְצוּ לָ֔ךְ אֵילֵ֥י נְבָי֖וֹת יְשָׁרְת֑וּנֶךְ יַעֲל֤וּ עַל־רָצוֹן֙ מִזְבְּחִ֔י וּבֵ֥ית תִּפְאַרְתִּ֖י אֲפָאֵֽר,כל־צאן קדר יקבצו לך אילי נביות ישרתונך יעלו על־רצון מזבחי ובית תפארתי אפאר
Isaiah,60,8,מִי־אֵ֖לֶּה כָּעָ֣ב תְּעוּפֶ֑ינָה וְכַיּוֹנִ֖ים אֶל־אֲרֻבֹּתֵיהֶֽם,מי־אלה כעב תעופינה וכיונים אל־ארבתיהם
Isaiah,60,9,כִּֽי־לִ֣י ׀ אִיִּ֣ים יְקַוּ֗וּ וָאֳנִיּ֤וֹת תַּרְשִׁישׁ֙ בָּרִ֣אשֹׁנָ֔ה לְהָבִ֤יא בָנַ֙יִךְ֙ מֵֽרָח֔וֹק כַּסְפָּ֥ם וּזְהָבָ֖ם אִתָּ֑ם לְשֵׁם֙ יְהוָ֣ה אֱלֹהַ֔יִךְ וְלִקְד֥וֹשׁ יִשְׂרָאֵ֖ל כִּ֥י פֵאֲרָֽךְ,כי־לי איים יקוו ואניות תרשיש בראשנה להביא בניך מרחוק כספם וזהבם אתם לשם יהוה אלהיך ולקדוש ישראל כי פארך
Isaiah,60,10,וּבָנ֤וּ בְנֵֽי־נֵכָר֙ חֹמֹתַ֔יִךְ וּמַלְכֵיהֶ֖ם יְשָׁרְת֑וּנֶךְ כִּ֤י בְקִצְפִּי֙ הִכִּיתִ֔יךְ וּבִרְצוֹנִ֖י רִֽחַמְתִּֽיךְ,ובנו בני־נכר חמתיך ומלכיהם ישרתונך כי בקצפי הכיתיך וברצוני רחמתיך
Isaiah,60,11,וּפִתְּח֨וּ שְׁעָרַ֧יִךְ תָּמִ֛יד יוֹמָ֥ם וָלַ֖יְלָה לֹ֣א יִסָּגֵ֑רוּ לְהָבִ֤יא אֵלַ֙יִךְ֙ חֵ֣יל גּוֹיִ֔ם וּמַלְכֵיהֶ֖ם נְהוּגִֽים,ופתחו שעריך תמיד יומם ולילה לא יסגרו להביא אליך חיל גוים ומלכיהם נהוגים
Isaiah,60,12,כִּֽי־הַגּ֧וֹי וְהַמַּמְלָכָ֛ה אֲשֶׁ֥ר לֹא־יַעַבְד֖וּךְ יֹאבֵ֑דוּ וְהַגּוֹיִ֖ם חָרֹ֥ב יֶחֱרָֽבוּ,כי־הגוי והממלכה אשר לא־יעבדוך יאבדו והגוים חרב יחרבו
Isaiah,60,13,כְּב֤וֹד הַלְּבָנוֹן֙ אֵלַ֣יִךְ יָב֔וֹא בְּר֛וֹשׁ תִּדְהָ֥ר וּתְאַשּׁ֖וּר יַחְדָּ֑ו לְפָאֵר֙ מְק֣וֹם מִקְדָּשִׁ֔י וּמְק֥וֹם רַגְלַ֖י אֲכַבֵּֽד,כבוד הלבנון אליך יבוא ברוש תדהר ותאשור יחדו לפאר מקום מקדשי ומקום רגלי אכבד
Isaiah,60,14,וְהָלְכ֨וּ אֵלַ֤יִךְ שְׁח֙וֹחַ֙ בְּנֵ֣י מְעַנַּ֔יִךְ וְהִֽשְׁתַּחֲו֛וּ עַל־כַּפּ֥וֹת רַגְלַ֖יִךְ כָּל־מְנַֽאֲצָ֑יִךְ וְקָ֤רְאוּ לָךְ֙ עִ֣יר יְהוָ֔ה צִיּ֖וֹן קְד֥וֹשׁ יִשְׂרָאֵֽל,והלכו אליך שחוח בני מעניך והשתחוו על־כפות רגליך כל־מנאציך וקראו לך עיר יהוה ציון קדוש ישראל
