Tractate,Daf,Amud,Section,Book,Chapter,Verse,Hebrew Text - Vocalized,Hebrew Text
Nedarim,61,a,4,Leviticus,25,10,וְקִדַּשְׁתֶּ֗ם אֵ֣ת שְׁנַ֤ת הַחֲמִשִּׁים֙ שָׁנָ֔ה וּקְרָאתֶ֥ם דְּר֛וֹר בָּאָ֖רֶץ לְכָל־יֹשְׁבֶ֑יהָ יוֹבֵ֥ל הִוא֙ תִּהְיֶ֣ה לָכֶ֔ם וְשַׁבְתֶּ֗ם אִ֚ישׁ אֶל־אֲחֻזָּת֔וֹ וְאִ֥ישׁ אֶל־מִשְׁפַּחְתּ֖וֹ תָּשֻֽׁבוּ,וקדשתם את שנת החמשים שנה וקראתם דרור בארץ לכל־ישביה יובל הוא תהיה לכם ושבתם איש אל־אחזתו ואיש אל־משפחתו תשבו
Nedarim,61,a,5,Leviticus,25,3,שֵׁ֤שׁ שָׁנִים֙ תִּזְרַ֣ע שָׂדֶ֔ךָ וְשֵׁ֥שׁ שָׁנִ֖ים תִּזְמֹ֣ר כַּרְמֶ֑ךָ וְאָסַפְתָּ֖ אֶת־תְּבוּאָתָֽהּ,שש שנים תזרע שדך ושש שנים תזמר כרמך ואספת את־תבואתה
Nedarim,61,a,6,Leviticus,25,21,וְצִוִּ֤יתִי אֶת־בִּרְכָתִי֙ לָכֶ֔ם בַּשָּׁנָ֖ה הַשִּׁשִּׁ֑ית וְעָשָׂת֙ אֶת־הַתְּבוּאָ֔ה לִשְׁלֹ֖שׁ הַשָּׁנִֽים,וצויתי את־ברכתי לכם בשנה הששית ועשת את־התבואה לשלש השנים
Nedarim,62,a,5,Daniel,5,30,בֵּ֚הּ בְּלֵ֣ילְיָ֔א קְטִ֕יל בֵּלְאשַׁצַּ֖ר מַלְכָּ֥א (כשדיא) כַשְׂדָּאָֽה,בה בליליא קטיל בלאשצר מלכא (כשדיא) כשדאה
Nedarim,62,a,5,Ezekiel,7,22,וַהֲסִבּוֹתִ֤י פָנַי֙ מֵהֶ֔ם וְחִלְּל֖וּ אֶת־צְפוּנִ֑י וּבָאוּ־בָ֥הּ פָּרִיצִ֖ים וְחִלְּלֽוּהָ,והסבותי פני מהם וחללו את־צפוני ובאו־בה פריצים וחללוה
Nedarim,62,a,7,Deuteronomy,30,20,לְאַֽהֲבָה֙ אֶת־יְהוָ֣ה אֱלֹהֶ֔יךָ לִשְׁמֹ֥עַ בְּקֹל֖וֹ וּלְדָבְקָה־ב֑וֹ כִּ֣י ה֤וּא חַיֶּ֙יךָ֙ וְאֹ֣רֶךְ יָמֶ֔יךָ לָשֶׁ֣בֶת עַל־הָאֲדָמָ֗ה אֲשֶׁר֩ נִשְׁבַּ֨ע יְהוָ֧ה לַאֲבֹתֶ֛יךָ לְאַבְרָהָ֛ם לְיִצְחָ֥ק וּֽלְיַעֲקֹ֖ב לָתֵ֥ת לָהֶֽם,לאהבה את־יהוה אלהיך לשמע בקלו ולדבקה־בו כי הוא חייך וארך ימיך לשבת על־האדמה אשר נשבע יהוה לאבתיך לאברהם ליצחק וליעקב לתת להם
Nedarim,62,a,8,Proverbs,7,3,קָשְׁרֵ֥ם עַל־אֶצְבְּעֹתֶ֑יךָ כָּ֝תְבֵ֗ם עַל־ל֥וּחַ לִבֶּֽךָ,קשרם על־אצבעתיך כתבם על־לוח לבך
Nedarim,62,a,8,Proverbs,3,17,דְּרָכֶ֥יהָ דַרְכֵי־נֹ֑עַם וְֽכָל־נְתִ֖יבוֹתֶ֣יהָ שָׁלֽוֹם,דרכיה דרכי־נעם וכל־נתיבותיה שלום
Nedarim,62,a,8,Proverbs,3,18,עֵץ־חַיִּ֣ים הִ֭יא לַמַּחֲזִיקִ֣ים בָּ֑הּ וְֽתֹמְכֶ֥יהָ מְאֻשָּֽׁר,עץ־חיים היא למחזיקים בה ותמכיה מאשר
Nedarim,62,a,10,I Kings,18,12,וְהָיָ֞ה אֲנִ֣י ׀ אֵלֵ֣ךְ מֵאִתָּ֗ךְ וְר֨וּחַ יְהוָ֤ה ׀ יִֽשָּׂאֲךָ֙ עַ֚ל אֲשֶׁ֣ר לֹֽא־אֵדָ֔ע וּבָ֨אתִי לְהַגִּ֧יד לְאַחְאָ֛ב וְלֹ֥א יִֽמְצָאֲךָ֖ וַהֲרָגָ֑נִי וְעַבְדְּךָ֛ יָרֵ֥א אֶת־יְהוָ֖ה מִנְּעֻרָֽי,והיה אני אלך מאתך ורוח יהוה ישאך על אשר לא־אדע ובאתי להגיד לאחאב ולא ימצאך והרגני ועבדך ירא את־יהוה מנערי
Nedarim,62,a,11,Proverbs,27,2,יְהַלֶּלְךָ֣ זָ֣ר וְלֹא־פִ֑יךָ נָ֝כְרִ֗י וְאַל־שְׂפָתֶֽיךָ,יהללך זר ולא־פיך נכרי ואל־שפתיך
Nedarim,62,a,12,Leviticus,21,8,וְקִדַּשְׁתּ֔וֹ כִּֽי־אֶת־לֶ֥חֶם אֱלֹהֶ֖יךָ ה֣וּא מַקְרִ֑יב קָדֹשׁ֙ יִֽהְיֶה־לָּ֔ךְ כִּ֣י קָד֔וֹשׁ אֲנִ֥י יְהוָ֖ה מְקַדִּשְׁכֶֽם,וקדשתו כי־את־לחם אלהיך הוא מקריב קדש יהיה־לך כי קדוש אני יהוה מקדשכם
Nedarim,62,a,12,II Samuel,8,18,וּבְנָיָ֙הוּ֙ בֶּן־יְה֣וֹיָדָ֔ע וְהַכְּרֵתִ֖י וְהַפְּלֵתִ֑י וּבְנֵ֥י דָוִ֖ד כֹּהֲנִ֥ים הָיֽוּ,ובניהו בן־יהוידע והכרתי והפלתי ובני דוד כהנים היו
Nedarim,62,b,2,Ezra,7,24,וּלְכֹ֣ם מְהוֹדְעִ֗ין דִּ֣י כָל־כָּהֲנַיָּ֣א וְ֠לֵוָיֵא זַמָּ֨רַיָּ֤א תָרָֽעַיָּא֙ נְתִ֣ינַיָּ֔א וּפָ֣לְחֵ֔י בֵּ֖ית אֱלָהָ֣א דְנָ֑ה מִנְדָּ֤ה בְלוֹ֙ וַהֲלָ֔ךְ לָ֥א שַׁלִּ֖יט לְמִרְמֵ֥א עֲלֵיהֹֽם,ולכם מהודעין די כל־כהניא ולויא זמריא תרעיא נתיניא ופלחי בית אלהא דנה מנדה בלו והלך לא שליט למרמא עליהם
Nedarim,62,b,3,Deuteronomy,4,24,כִּ֚י יְהוָ֣ה אֱלֹהֶ֔יךָ אֵ֥שׁ אֹכְלָ֖ה ה֑וּא אֵ֖ל קַנָּֽא,כי יהוה אלהיך אש אכלה הוא אל קנא
Nedarim,62,b,4,Leviticus,19,14,לֹא־תְקַלֵּ֣ל חֵרֵ֔שׁ וְלִפְנֵ֣י עִוֵּ֔ר לֹ֥א תִתֵּ֖ן מִכְשֹׁ֑ל וְיָרֵ֥אתָ מֵּאֱלֹהֶ֖יךָ אֲנִ֥י יְהוָֽה,לא־תקלל חרש ולפני עור לא תתן מכשל ויראת מאלהיך אני יהוה
Nedarim,64,b,4,Exodus,4,19,וַיֹּ֨אמֶר יְהוָ֤ה אֶל־מֹשֶׁה֙ בְּמִדְיָ֔ן לֵ֖ךְ שֻׁ֣ב מִצְרָ֑יִם כִּי־מֵ֙תוּ֙ כָּל־הָ֣אֲנָשִׁ֔ים הַֽמְבַקְשִׁ֖ים אֶת־נַפְשֶֽׁךָ,ויאמר יהוה אל־משה במדין לך שב מצרים כי־מתו כל־האנשים המבקשים את־נפשך
Nedarim,64,b,5,Exodus,2,13,וַיֵּצֵא֙ בַּיּ֣וֹם הַשֵּׁנִ֔י וְהִנֵּ֛ה שְׁנֵֽי־אֲנָשִׁ֥ים עִבְרִ֖ים נִצִּ֑ים וַיֹּ֙אמֶר֙ לָֽרָשָׁ֔ע לָ֥מָּה תַכֶּ֖ה רֵעֶֽךָ,ויצא ביום השני והנה שני־אנשים עברים נצים ויאמר לרשע למה תכה רעך
Nedarim,64,b,5,Exodus,5,20,וַֽיִּפְגְּעוּ֙ אֶת־מֹשֶׁ֣ה וְאֶֽת־אַהֲרֹ֔ן נִצָּבִ֖ים לִקְרָאתָ֑ם בְּצֵאתָ֖ם מֵאֵ֥ת פַּרְעֹֽה,ויפגעו את־משה ואת־אהרן נצבים לקראתם בצאתם מאת פרעה
Nedarim,64,b,6,Lamentations,3,6,בְּמַחֲשַׁכִּ֥ים הוֹשִׁיבַ֖נִי כְּמֵתֵ֥י עוֹלָֽם,במחשכים הושיבני כמתי עולם
Nedarim,64,b,6,Numbers,12,12,אַל־נָ֥א תְהִ֖י כַּמֵּ֑ת אֲשֶׁ֤ר בְּצֵאתוֹ֙ מֵרֶ֣חֶם אִמּ֔וֹ וַיֵּאָכֵ֖ל חֲצִ֥י בְשָׂרֽוֹ,אל־נא תהי כמת אשר בצאתו מרחם אמו ויאכל חצי בשרו
Nedarim,64,b,6,Exodus,4,19,וַיֹּ֨אמֶר יְהוָ֤ה אֶל־מֹשֶׁה֙ בְּמִדְיָ֔ן לֵ֖ךְ שֻׁ֣ב מִצְרָ֑יִם כִּי־מֵ֙תוּ֙ כָּל־הָ֣אֲנָשִׁ֔ים הַֽמְבַקְשִׁ֖ים אֶת־נַפְשֶֽׁךָ,ויאמר יהוה אל־משה במדין לך שב מצרים כי־מתו כל־האנשים המבקשים את־נפשך
Nedarim,64,b,6,Genesis,30,1,וַתֵּ֣רֶא רָחֵ֗ל כִּ֣י לֹ֤א יָֽלְדָה֙ לְיַעֲקֹ֔ב וַתְּקַנֵּ֥א רָחֵ֖ל בַּאֲחֹתָ֑הּ וַתֹּ֤אמֶר אֶֽל־יַעֲקֹב֙ הָֽבָה־לִּ֣י בָנִ֔ים וְאִם־אַ֖יִן מֵתָ֥ה אָנֹֽכִי,ותרא רחל כי לא ילדה ליעקב ותקנא רחל באחתה ותאמר אל־יעקב הבה־לי בנים ואם־אין מתה אנכי
Nedarim,65,a,1,Exodus,2,21,וַיּ֥וֹאֶל מֹשֶׁ֖ה לָשֶׁ֣בֶת אֶת־הָאִ֑ישׁ וַיִּתֵּ֛ן אֶת־צִפֹּרָ֥ה בִתּ֖וֹ לְמֹשֶֽׁה,ויואל משה לשבת את־האיש ויתן את־צפרה בתו למשה
Nedarim,65,a,1,Exodus,4,19,וַיֹּ֨אמֶר יְהוָ֤ה אֶל־מֹשֶׁה֙ בְּמִדְיָ֔ן לֵ֖ךְ שֻׁ֣ב מִצְרָ֑יִם כִּי־מֵ֙תוּ֙ כָּל־הָ֣אֲנָשִׁ֔ים הַֽמְבַקְשִׁ֖ים אֶת־נַפְשֶֽׁךָ,ויאמר יהוה אל־משה במדין לך שב מצרים כי־מתו כל־האנשים המבקשים את־נפשך
Nedarim,65,a,1,Ezekiel,17,13,וַיִּקַּח֙ מִזֶּ֣רַע הַמְּלוּכָ֔ה וַיִּכְרֹ֥ת אִתּ֖וֹ בְּרִ֑ית וַיָּבֵ֤א אֹתוֹ֙ בְּאָלָ֔ה וְאֶת־אֵילֵ֥י הָאָ֖רֶץ לָקָֽח,ויקח מזרע המלוכה ויכרת אתו ברית ויבא אתו באלה ואת־אילי הארץ לקח
Nedarim,65,a,2,II Chronicles,36,13,וְ֠גַם בַּמֶּ֤לֶךְ נְבֽוּכַדְנֶאצַּר֙ מָרָ֔ד אֲשֶׁ֥ר הִשְׁבִּיע֖וֹ בֵּֽאלֹהִ֑ים וַיֶּ֤קֶשׁ אֶת־עָרְפּוֹ֙ וַיְאַמֵּ֣ץ אֶת־לְבָב֔וֹ מִשּׁ֕וּב אֶל־יְהוָ֖ה אֱלֹהֵ֥י יִשְׂרָאֵֽל,וגם במלך נבוכדנאצר מרד אשר השביעו באלהים ויקש את־ערפו ויאמץ את־לבבו משוב אל־יהוה אלהי ישראל
Nedarim,65,a,4,Lamentations,2,10,יֵשְׁב֨וּ לָאָ֤רֶץ יִדְּמוּ֙ זִקְנֵ֣י בַת־צִיּ֔וֹן הֶֽעֱל֤וּ עָפָר֙ עַל־רֹאשָׁ֔ם חָגְר֖וּ שַׂקִּ֑ים הוֹרִ֤ידוּ לָאָ֙רֶץ֙ רֹאשָׁ֔ן בְּתוּלֹ֖ת יְרוּשָׁלָֽ͏ִם,ישבו לארץ ידמו זקני בת־ציון העלו עפר על־ראשם חגרו שקים הורידו לארץ ראשן בתולת ירושל͏ם
Nedarim,65,b,2,Leviticus,19,17,לֹֽא־תִשְׂנָ֥א אֶת־אָחִ֖יךָ בִּלְבָבֶ֑ךָ הוֹכֵ֤חַ תּוֹכִ֙יחַ֙ אֶת־עֲמִיתֶ֔ךָ וְלֹא־תִשָּׂ֥א עָלָ֖יו חֵֽטְא,לא־תשנא את־אחיך בלבבך הוכח תוכיח את־עמיתך ולא־תשא עליו חטא
Nedarim,65,b,2,Leviticus,19,18,לֹֽא־תִקֹּ֤ם וְלֹֽא־תִטֹּר֙ אֶת־בְּנֵ֣י עַמֶּ֔ךָ וְאָֽהַבְתָּ֥ לְרֵעֲךָ֖ כָּמ֑וֹךָ אֲנִ֖י יְהוָֽה,לא־תקם ולא־תטר את־בני עמך ואהבת לרעך כמוך אני יהוה
Nedarim,65,b,2,Leviticus,25,36,אַל־תִּקַּ֤ח מֵֽאִתּוֹ֙ נֶ֣שֶׁךְ וְתַרְבִּ֔ית וְיָרֵ֖אתָ מֽ͏ֵאֱלֹהֶ֑יךָ וְחֵ֥י אָחִ֖יךָ עִמָּֽךְ,אל־תקח מאתו נשך ותרבית ויראת מ͏אלהיך וחי אחיך עמך
Nedarim,66,a,14,II Samuel,1,24,בְּנוֹת֙ יִשְׂרָאֵ֔ל אֶל־שָׁא֖וּל בְּכֶ֑ינָה הַמַּלְבִּֽשְׁכֶ֤ם שָׁנִי֙ עִם־עֲדָנִ֔ים הַֽמַּעֲלֶה֙ עֲדִ֣י זָהָ֔ב עַ֖ל לְבוּשְׁכֶֽן,בנות ישראל אל־שאול בכינה המלבשכם שני עם־עדנים המעלה עדי זהב על לבושכן
Nedarim,66,b,2,Numbers,5,23,וְ֠כָתַב אֶת־הָאָלֹ֥ת הָאֵ֛לֶּה הַכֹּהֵ֖ן בַּסֵּ֑פֶר וּמָחָ֖ה אֶל־מֵ֥י הַמָּרִֽים,וכתב את־האלת האלה הכהן בספר ומחה אל־מי המרים
Nedarim,67,a,5,Numbers,30,7,וְאִם־הָי֤וֹ תִֽהְיֶה֙ לְאִ֔ישׁ וּנְדָרֶ֖יהָ עָלֶ֑יהָ א֚וֹ מִבְטָ֣א שְׂפָתֶ֔יהָ אֲשֶׁ֥ר אָסְרָ֖ה עַל־נַפְשָֽׁהּ,ואם־היו תהיה לאיש ונדריה עליה או מבטא שפתיה אשר אסרה על־נפשה
Nedarim,67,a,6,Numbers,30,11,וְאִם־בֵּ֥ית אִישָׁ֖הּ נָדָ֑רָה אֽוֹ־אָסְרָ֥ה אִסָּ֛ר עַל־נַפְשָׁ֖הּ בִּשְׁבֻעָֽה,ואם־בית אישה נדרה או־אסרה אסר על־נפשה בשבעה
Nedarim,67,b,1,Numbers,30,11,וְאִם־בֵּ֥ית אִישָׁ֖הּ נָדָ֑רָה אֽוֹ־אָסְרָ֥ה אִסָּ֛ר עַל־נַפְשָׁ֖הּ בִּשְׁבֻעָֽה,ואם־בית אישה נדרה או־אסרה אסר על־נפשה בשבעה
Nedarim,67,b,2,Numbers,30,7,וְאִם־הָי֤וֹ תִֽהְיֶה֙ לְאִ֔ישׁ וּנְדָרֶ֖יהָ עָלֶ֑יהָ א֚וֹ מִבְטָ֣א שְׂפָתֶ֔יהָ אֲשֶׁ֥ר אָסְרָ֖ה עַל־נַפְשָֽׁהּ,ואם־היו תהיה לאיש ונדריה עליה או מבטא שפתיה אשר אסרה על־נפשה
Nedarim,67,b,3,Numbers,30,4,וְאִשָּׁ֕ה כִּֽי־תִדֹּ֥ר נֶ֖דֶר לַיהוָ֑ה וְאָסְרָ֥ה אִסָּ֛ר בְּבֵ֥ית אָבִ֖יהָ בִּנְעֻרֶֽיהָ,ואשה כי־תדר נדר ליהוה ואסרה אסר בבית אביה בנעריה
Nedarim,67,b,5,Numbers,30,11,וְאִם־בֵּ֥ית אִישָׁ֖הּ נָדָ֑רָה אֽוֹ־אָסְרָ֥ה אִסָּ֛ר עַל־נַפְשָׁ֖הּ בִּשְׁבֻעָֽה,ואם־בית אישה נדרה או־אסרה אסר על־נפשה בשבעה
Nedarim,67,b,6,Numbers,30,11,וְאִם־בֵּ֥ית אִישָׁ֖הּ נָדָ֑רָה אֽוֹ־אָסְרָ֥ה אִסָּ֛ר עַל־נַפְשָׁ֖הּ בִּשְׁבֻעָֽה,ואם־בית אישה נדרה או־אסרה אסר על־נפשה בשבעה
Nedarim,68,a,1,Numbers,30,17,אֵ֣לֶּה הֽ͏ַחֻקִּ֗ים אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ אֶת־מֹשֶׁ֔ה בֵּ֥ין אִ֖ישׁ לְאִשְׁתּ֑וֹ בֵּֽין־אָ֣ב לְבִתּ֔וֹ בִּנְעֻרֶ֖יהָ בֵּ֥ית אָבִֽיהָ,אלה ה͏חקים אשר צוה יהוה את־משה בין איש לאשתו בין־אב לבתו בנעריה בית אביה
Nedarim,68,a,1,Numbers,30,7,וְאִם־הָי֤וֹ תִֽהְיֶה֙ לְאִ֔ישׁ וּנְדָרֶ֖יהָ עָלֶ֑יהָ א֚וֹ מִבְטָ֣א שְׂפָתֶ֔יהָ אֲשֶׁ֥ר אָסְרָ֖ה עַל־נַפְשָֽׁהּ,ואם־היו תהיה לאיש ונדריה עליה או מבטא שפתיה אשר אסרה על־נפשה
Nedarim,68,a,2,Numbers,30,7,וְאִם־הָי֤וֹ תִֽהְיֶה֙ לְאִ֔ישׁ וּנְדָרֶ֖יהָ עָלֶ֑יהָ א֚וֹ מִבְטָ֣א שְׂפָתֶ֔יהָ אֲשֶׁ֥ר אָסְרָ֖ה עַל־נַפְשָֽׁהּ,ואם־היו תהיה לאיש ונדריה עליה או מבטא שפתיה אשר אסרה על־נפשה
Nedarim,68,a,2,Numbers,30,17,אֵ֣לֶּה הֽ͏ַחֻקִּ֗ים אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ אֶת־מֹשֶׁ֔ה בֵּ֥ין אִ֖ישׁ לְאִשְׁתּ֑וֹ בֵּֽין־אָ֣ב לְבִתּ֔וֹ בִּנְעֻרֶ֖יהָ בֵּ֥ית אָבִֽיהָ,אלה ה͏חקים אשר צוה יהוה את־משה בין איש לאשתו בין־אב לבתו בנעריה בית אביה
Nedarim,70,a,1,Numbers,30,8,וְשָׁמַ֥ע אִישָׁ֛הּ בְּי֥וֹם שָׁמְע֖וֹ וְהֶחֱרִ֣ישׁ לָ֑הּ וְקָ֣מוּ נְדָרֶ֗יהָ וֶֽאֱסָרֶ֛הָ אֲשֶׁר־אָסְרָ֥ה עַל־נַפְשָׁ֖הּ יָקֻֽמוּ,ושמע אישה ביום שמעו והחריש לה וקמו נדריה ואסרה אשר־אסרה על־נפשה יקמו
Nedarim,70,a,7,Numbers,30,17,אֵ֣לֶּה הֽ͏ַחֻקִּ֗ים אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ אֶת־מֹשֶׁ֔ה בֵּ֥ין אִ֖ישׁ לְאִשְׁתּ֑וֹ בֵּֽין־אָ֣ב לְבִתּ֔וֹ בִּנְעֻרֶ֖יהָ בֵּ֥ית אָבִֽיהָ,אלה ה͏חקים אשר צוה יהוה את־משה בין איש לאשתו בין־אב לבתו בנעריה בית אביה
Nedarim,70,a,8,Numbers,30,7,וְאִם־הָי֤וֹ תִֽהְיֶה֙ לְאִ֔ישׁ וּנְדָרֶ֖יהָ עָלֶ֑יהָ א֚וֹ מִבְטָ֣א שְׂפָתֶ֔יהָ אֲשֶׁ֥ר אָסְרָ֖ה עַל־נַפְשָֽׁהּ,ואם־היו תהיה לאיש ונדריה עליה או מבטא שפתיה אשר אסרה על־נפשה
Nedarim,70,b,3,Numbers,30,17,אֵ֣לֶּה הֽ͏ַחֻקִּ֗ים אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ אֶת־מֹשֶׁ֔ה בֵּ֥ין אִ֖ישׁ לְאִשְׁתּ֑וֹ בֵּֽין־אָ֣ב לְבִתּ֔וֹ בִּנְעֻרֶ֖יהָ בֵּ֥ית אָבִֽיהָ,אלה ה͏חקים אשר צוה יהוה את־משה בין איש לאשתו בין־אב לבתו בנעריה בית אביה
Nedarim,71,a,2,Numbers,30,7,וְאִם־הָי֤וֹ תִֽהְיֶה֙ לְאִ֔ישׁ וּנְדָרֶ֖יהָ עָלֶ֑יהָ א֚וֹ מִבְטָ֣א שְׂפָתֶ֔יהָ אֲשֶׁ֥ר אָסְרָ֖ה עַל־נַפְשָֽׁהּ,ואם־היו תהיה לאיש ונדריה עליה או מבטא שפתיה אשר אסרה על־נפשה
Nedarim,72,b,2,Numbers,30,8,וְשָׁמַ֥ע אִישָׁ֛הּ בְּי֥וֹם שָׁמְע֖וֹ וְהֶחֱרִ֣ישׁ לָ֑הּ וְקָ֣מוּ נְדָרֶ֗יהָ וֶֽאֱסָרֶ֛הָ אֲשֶׁר־אָסְרָ֥ה עַל־נַפְשָׁ֖הּ יָקֻֽמוּ,ושמע אישה ביום שמעו והחריש לה וקמו נדריה ואסרה אשר־אסרה על־נפשה יקמו
Nedarim,72,b,2,Numbers,30,12,וְשָׁמַ֤ע אִישָׁהּ֙ וְהֶחֱרִ֣שׁ לָ֔הּ לֹ֥א הֵנִ֖יא אֹתָ֑הּ וְקָ֙מוּ֙ כָּל־נְדָרֶ֔יהָ וְכָל־אִסָּ֛ר אֲשֶׁר־אָסְרָ֥ה עַל־נַפְשָׁ֖הּ יָקֽוּם,ושמע אישה והחרש לה לא הניא אתה וקמו כל־נדריה וכל־אסר אשר־אסרה על־נפשה יקום
Nedarim,72,b,8,Numbers,30,14,כָּל־נֵ֛דֶר וְכָל־שְׁבֻעַ֥ת אִסָּ֖ר לְעַנֹּ֣ת נָ֑פֶשׁ אִישָׁ֥הּ יְקִימֶ֖נּוּ וְאִישָׁ֥הּ יְפֵרֶֽנּוּ,כל־נדר וכל־שבעת אסר לענת נפש אישה יקימנו ואישה יפרנו
Nedarim,72,b,10,Numbers,30,14,כָּל־נֵ֛דֶר וְכָל־שְׁבֻעַ֥ת אִסָּ֖ר לְעַנֹּ֣ת נָ֑פֶשׁ אִישָׁ֥הּ יְקִימֶ֖נּוּ וְאִישָׁ֥הּ יְפֵרֶֽנּוּ,כל־נדר וכל־שבעת אסר לענת נפש אישה יקימנו ואישה יפרנו
Nedarim,73,a,4,Numbers,30,8,וְשָׁמַ֥ע אִישָׁ֛הּ בְּי֥וֹם שָׁמְע֖וֹ וְהֶחֱרִ֣ישׁ לָ֑הּ וְקָ֣מוּ נְדָרֶ֗יהָ וֶֽאֱסָרֶ֛הָ אֲשֶׁר־אָסְרָ֥ה עַל־נַפְשָׁ֖הּ יָקֻֽמוּ,ושמע אישה ביום שמעו והחריש לה וקמו נדריה ואסרה אשר־אסרה על־נפשה יקמו
Nedarim,73,a,5,Numbers,30,9,וְ֠אִם בְּי֨וֹם שְׁמֹ֣עַ אִישָׁהּ֮ יָנִ֣יא אוֹתָהּ֒ וְהֵפֵ֗ר אֶת־נִדְרָהּ֙ אֲשֶׁ֣ר עָלֶ֔יהָ וְאֵת֙ מִבְטָ֣א שְׂפָתֶ֔יהָ אֲשֶׁ֥ר אָסְרָ֖ה עַל־נַפְשָׁ֑הּ וַיהוָ֖ה יִֽסְלַֽח־לָֽהּ,ואם ביום שמע אישה יניא אותה והפר את־נדרה אשר עליה ואת מבטא שפתיה אשר אסרה על־נפשה ויהוה יסלח־לה
Nedarim,73,a,7,Numbers,5,27,וְהִשְׁקָ֣הּ אֶת־הַמַּ֗יִם וְהָיְתָ֣ה אִֽם־נִטְמְאָה֮ וַתִּמְעֹ֣ל מַ֣עַל בְּאִישָׁהּ֒ וּבָ֨אוּ בָ֜הּ הַמַּ֤יִם הַמְאֽ͏ָרֲרִים֙ לְמָרִ֔ים וְצָבְתָ֣ה בִטְנָ֔הּ וְנָפְלָ֖ה יְרֵכָ֑הּ וְהָיְתָ֧ה הָאִשָּׁ֛ה לְאָלָ֖ה בְּקֶ֥רֶב עַמָּֽהּ,והשקה את־המים והיתה אם־נטמאה ותמעל מעל באישה ובאו בה המים המא͏ררים למרים וצבתה בטנה ונפלה ירכה והיתה האשה לאלה בקרב עמה
Nedarim,73,a,7,Numbers,30,9,וְ֠אִם בְּי֨וֹם שְׁמֹ֣עַ אִישָׁהּ֮ יָנִ֣יא אוֹתָהּ֒ וְהֵפֵ֗ר אֶת־נִדְרָהּ֙ אֲשֶׁ֣ר עָלֶ֔יהָ וְאֵת֙ מִבְטָ֣א שְׂפָתֶ֔יהָ אֲשֶׁ֥ר אָסְרָ֖ה עַל־נַפְשָׁ֑הּ וַיהוָ֖ה יִֽסְלַֽח־לָֽהּ,ואם ביום שמע אישה יניא אותה והפר את־נדרה אשר עליה ואת מבטא שפתיה אשר אסרה על־נפשה ויהוה יסלח־לה
Nedarim,73,a,7,Numbers,5,24,וְהִשְׁקָה֙ אֶת־הָ֣אִשָּׁ֔ה אֶת־מֵ֥י הַמָּרִ֖ים הַמְאָֽרֲרִ֑ים וּבָ֥אוּ בָ֛הּ הַמַּ֥יִם הַֽמְאָרֲרִ֖ים לְמָרִֽים,והשקה את־האשה את־מי המרים המאררים ובאו בה המים המאררים למרים
Nedarim,73,a,7,Numbers,5,16,וְהִקְרִ֥יב אֹתָ֖הּ הַכֹּהֵ֑ן וְהֶֽעֱמִדָ֖הּ לִפְנֵ֥י יְהוָֽה,והקריב אתה הכהן והעמדה לפני יהוה
